id,slug,url
527006,oral_mcguire_how_to_live_with_fire,https://talkstar-photos.s3.amazonaws.com/uploads/0d2c68d2-e7f4-4e26-8b35-022f703e4a2e/OralMcGuire_2023T-1350x675.jpg
528005,niceaunties_the_weird_and_wonderful_art_of_niceaunties,https://talkstar-photos.s3.amazonaws.com/uploads/2c7b9f5a-a0bc-46af-96b3-afb9a9461d2d/Niceaunties_2024-embed.jpg
528005,niceaunties_the_weird_and_wonderful_art_of_niceaunties,https://talkstar-photos.s3.amazonaws.com/uploads/83cd187b-d488-4f5b-9174-4b3bcc38ef01/Niceaunties_2024-stageshot.jpg
528005,niceaunties_the_weird_and_wonderful_art_of_niceaunties,https://talkstar-photos.s3.amazonaws.com/uploads/2495dd42-f676-40e4-88c9-863e0e818c03/Niceaunties_2024-1350x675.jpg
526878,jacqueline_doan_and_alex_kazachek_does_math_have_a_major_flaw,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_128546/3a0ac05f-e42b-45e5-a45e-ac9774cac8a2/axiomofchoicetextless.jpg
525798,kelly_d_parker_the_art_of_persuasive_storytelling,https://talkstar-photos.s3.amazonaws.com/uploads/ca75cf3b-aa42-4f65-90f0-c06564f04c7f/KellyParker_2022X-embed.jpg
525798,kelly_d_parker_the_art_of_persuasive_storytelling,https://talkstar-photos.s3.amazonaws.com/uploads/f0f030cb-ab7b-4cb5-98e8-2a0bc2f913e1/KellyParker_2022X-stageshot.jpg
525798,kelly_d_parker_the_art_of_persuasive_storytelling,https://talkstar-photos.s3.amazonaws.com/uploads/2839a6c9-78e6-46c2-845f-b310c23209e8/KellyParker_2022X-1350x675.jpg
525470,louise_mabulo_a_climate_solution_the_wisdom_passed_down_through_generations,https://talkstar-photos.s3.amazonaws.com/uploads/d9ec9ed8-7966-46ab-9a2f-29634f10f78e/LouiseMabulo_2023T-embed.jpg
525470,louise_mabulo_a_climate_solution_the_wisdom_passed_down_through_generations,https://talkstar-photos.s3.amazonaws.com/uploads/8cd2dddb-27a5-4f4f-91df-b9332133f6f4/LouiseMabulo_2023T-stageshot.jpg
525470,louise_mabulo_a_climate_solution_the_wisdom_passed_down_through_generations,https://talkstar-photos.s3.amazonaws.com/uploads/5dd1a73f-b8e2-4698-a2af-4eb40d388f89/LouiseMabulo_2023T-1350x675.jpg
528011,mustafa_suleyman_what_is_an_ai_anyway,https://talkstar-photos.s3.amazonaws.com/uploads/97771daa-eab7-486d-a371-8c3aa37d8bee/MustafaSuleyman_2024-embed.jpg
528011,mustafa_suleyman_what_is_an_ai_anyway,https://talkstar-photos.s3.amazonaws.com/uploads/cbb67dda-045a-4514-8b15-24589ce34c15/MustafaSuleyman_2024-stageshot.jpg
528011,mustafa_suleyman_what_is_an_ai_anyway,https://talkstar-photos.s3.amazonaws.com/uploads/f3c93492-1215-4863-a077-3102b701ad60/MustafaSuleyman_2024-1350x675.jpg
527782,daniela_rus_how_ai_will_step_off_the_screen_and_into_the_real_world,https://talkstar-photos.s3.amazonaws.com/uploads/ae4cd497-4b24-4180-85cd-e094e02821b7/DanielaRus_2024-embed.jpg
527782,daniela_rus_how_ai_will_step_off_the_screen_and_into_the_real_world,https://talkstar-photos.s3.amazonaws.com/uploads/fa3c0e5c-1729-4904-917b-023031e79a6f/DanielaRus_2024-stageshot.jpg
527782,daniela_rus_how_ai_will_step_off_the_screen_and_into_the_real_world,https://talkstar-photos.s3.amazonaws.com/uploads/db2efbb9-9de8-4365-83f3-c5384d581fed/DanielaRus_2024-1350x675.jpg
527319,joseph_lacey_3_easy_steps_to_build_a_real_utopia,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_128759/c30a7dad-1e62-4696-9c65-f13f5f8aae78/Rawlstextless.jpg
522923,gabriel_marmentini_how_to_be_an_active_citizen_and_spark_change,https://talkstar-photos.s3.amazonaws.com/uploads/be32b1d2-5661-42c0-b526-5505b85ea452/GabrielMarmentini_2023S-embed.jpg
522923,gabriel_marmentini_how_to_be_an_active_citizen_and_spark_change,https://talkstar-photos.s3.amazonaws.com/uploads/232b99be-0452-4843-9e9a-1a3737f195b3/GabrielMarmentini_2023S-stageshot.jpg
522923,gabriel_marmentini_how_to_be_an_active_citizen_and_spark_change,https://talkstar-photos.s3.amazonaws.com/uploads/62833e37-1126-41b2-9ba2-7dd7cbe2f56d/GabrielMarmentini_2023S-1350x675.jpg
527649,aziz_abu_sarah_and_maoz_inon_a_palestinian_and_an_israeli_face_to_face,https://talkstar-photos.s3.amazonaws.com/uploads/6aaa96ba-ad53-44c2-a5e8-30875e1320a0/AzizAbuSarahandMaozInon_2024-embed.jpg
527649,aziz_abu_sarah_and_maoz_inon_a_palestinian_and_an_israeli_face_to_face,https://talkstar-photos.s3.amazonaws.com/uploads/4eafdc23-290b-420a-8daa-0b72af624dde/AzizAbuSarahandMaozInon_2024-stageshot.jpg
527649,aziz_abu_sarah_and_maoz_inon_a_palestinian_and_an_israeli_face_to_face,https://talkstar-photos.s3.amazonaws.com/uploads/95b8e97e-b307-48e9-9935-558fe8f8eb2e/AzizAbuSarahandMaozInon_2024-1350x675.jpg
526916,brian_crim_the_nazis_recruited_to_win_the_cold_war,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_128548/0d141979-7ce8-433f-ac62-812a9c587a15/Paperclip_Textless.jpg
525472,hanjo_seibert_what_you_can_do_to_stop_economic_crime,https://talkstar-photos.s3.amazonaws.com/uploads/5771e275-6264-4a5b-9c2c-4f304c47b67e/HanjoSeibert_2023S-embed.jpg
525472,hanjo_seibert_what_you_can_do_to_stop_economic_crime,https://talkstar-photos.s3.amazonaws.com/uploads/f93cdc3f-b78c-49fe-adf6-3ea40c999dcd/HanjoSeibert_2023S-stageshot.jpg
525472,hanjo_seibert_what_you_can_do_to_stop_economic_crime,https://talkstar-photos.s3.amazonaws.com/uploads/7c43203d-8bb0-44b7-9494-c7c043f643ea/HanjoSeibert_2023S-1350x675.jpg
526160,matthew_ebert_3_strategies_to_address_the_teacher_shortage_crisis,https://talkstar-photos.s3.amazonaws.com/uploads/4c9d3eae-ee1f-4f19-a793-e48723726914/MatthewEbert_2024S-embed.jpg
526160,matthew_ebert_3_strategies_to_address_the_teacher_shortage_crisis,https://talkstar-photos.s3.amazonaws.com/uploads/aa024031-9d75-4364-a4a2-e51f2e6ab3fa/MatthewEbert_2024S-stageshot.jpg
526160,matthew_ebert_3_strategies_to_address_the_teacher_shortage_crisis,https://talkstar-photos.s3.amazonaws.com/uploads/75e60ebd-20a7-4f98-bf88-6365c3cfd402/MatthewEbert_2024S-1350x675.jpg
526876,stephanie_honchell_smith_how_to_prevent_political_corruption,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_128545/83c23708-f025-4895-a19e-8c59faa5febc/corruptiontextless300.jpg
525593,desiree_akhavan_why_you_should_disappoint_your_parents,https://talkstar-photos.s3.amazonaws.com/uploads/7e8c4cd1-787d-493c-bcbb-55766a6ef96b/Desiree_Akhavan_2023S-embed.jpg
525593,desiree_akhavan_why_you_should_disappoint_your_parents,https://talkstar-photos.s3.amazonaws.com/uploads/6ccc066d-6b8a-4428-a685-22c8f1cb63df/Desiree_Akhavan_2023S-stageshot.jpg
525593,desiree_akhavan_why_you_should_disappoint_your_parents,https://talkstar-photos.s3.amazonaws.com/uploads/c428e3fb-6e1e-4872-9f7f-cc5ca98c0229/Desiree_Akhavan_2023S-1350x675.jpg
523970,jen_walsh_can_cannabis_help_you_sleep_here_s_the_science,https://talkstar-photos.s3.amazonaws.com/uploads/3224b0c8-7111-4ac0-b929-7c0e3fd7c5fe/JenniferWalsh_2022X-embed.jpg
523970,jen_walsh_can_cannabis_help_you_sleep_here_s_the_science,https://talkstar-photos.s3.amazonaws.com/uploads/961a77f7-5e8a-4c6c-8072-2d6cef0ff024/JenniferWalsh_2022X-stageshot.jpg
523970,jen_walsh_can_cannabis_help_you_sleep_here_s_the_science,https://talkstar-photos.s3.amazonaws.com/uploads/18c869e4-a660-40f0-b036-3cac3d8af32a/JenniferWalsh_2022X-1350x675.jpg
524525,adam_clulow_the_true_story_behind_the_legend_of_the_47_ronin,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_127525/c9e28949-9ff4-49c5-a5c5-0ebdfc618b9e/ronin_textless.jpg
509331,tracie_revis_a_new_national_park_to_reclaim_indigenous_land,https://talkstar-photos.s3.amazonaws.com/uploads/3aa47b23-2b11-4899-bfc8-6444160a2470/TracieRevis_2023W-embed.jpg
509331,tracie_revis_a_new_national_park_to_reclaim_indigenous_land,https://talkstar-photos.s3.amazonaws.com/uploads/e88cfa8e-ba6c-47cb-8bc8-12062ca35d00/TracieRevis_2023W-stageshot.jpg
509331,tracie_revis_a_new_national_park_to_reclaim_indigenous_land,https://talkstar-photos.s3.amazonaws.com/uploads/76e17e3e-45fe-4a39-b988-f4af71fb2535/TracieRevis_2023W-1350x675.jpg
525599,chris_anderson_and_monique_ruff_bell_ideas_change_everything_and_what_s_next_for_ted,https://talkstar-photos.s3.amazonaws.com/uploads/ea474fe8-3c89-463c-afa2-93ba58b49cf2/ChrisAnderson_MoniqueRuffBell_2024V-embed.jpg
525599,chris_anderson_and_monique_ruff_bell_ideas_change_everything_and_what_s_next_for_ted,https://talkstar-photos.s3.amazonaws.com/uploads/49e05efb-0c1a-458e-b4c3-bc39f70a3d1d/ChrisAnderson_MoniqueRuffBell_2024V-stageshot.jpg
525599,chris_anderson_and_monique_ruff_bell_ideas_change_everything_and_what_s_next_for_ted,https://talkstar-photos.s3.amazonaws.com/uploads/f9614bcf-94b5-46af-88cf-e6ec7b1fdee3/ChrisAnderson_MoniqueRuffBell_2024V-1350x675.jpg
524513,dyhia_belhabib_can_ai_catch_criminals_at_sea,https://talkstar-photos.s3.amazonaws.com/uploads/fcfd33ec-5c24-480a-8b4a-fb703a8bb5a8/DyhiaBelhabib_2023W-embed.jpg
524513,dyhia_belhabib_can_ai_catch_criminals_at_sea,https://talkstar-photos.s3.amazonaws.com/uploads/f09f3011-c156-4a95-8388-9cad6b3e3842/DyhiaBelhabib_2023W-stageshot.jpg
524513,dyhia_belhabib_can_ai_catch_criminals_at_sea,https://talkstar-photos.s3.amazonaws.com/uploads/fb38a808-2fb2-4169-9eed-67c03100e72e/DyhiaBelhabib_2023W-1350x675.jpg
524221,tunde_olaniran_music_movement_and_poetry,https://talkstar-photos.s3.amazonaws.com/uploads/25d48fcb-136a-49a6-add9-bd5e907f19ec/TundeOlaniran_2023T-embed.jpg
524221,tunde_olaniran_music_movement_and_poetry,https://talkstar-photos.s3.amazonaws.com/uploads/4a58c3ca-ac9f-4f86-8c76-0060694dd1f5/TundeOlaniran_2023T-stageshot.jpg
524221,tunde_olaniran_music_movement_and_poetry,https://talkstar-photos.s3.amazonaws.com/uploads/ae81de53-65cb-4451-9fdf-54fc0f14aebb/TundeOlaniran_2023T-1350x675.jpg
524816,noah_charney_this_person_isn_t_actually_screaming,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_127672/4f858630-8a28-49be-a462-6ef8a181cd81/scream_textless300.jpg
521884,catalina_lotero_a_futuristic_vision_for_latin_america_rooted_in_ancient_design,https://talkstar-photos.s3.amazonaws.com/uploads/0d3af779-188c-4737-8f1b-3953f2f191d5/CatalinaLotero_2023S-embed.jpg
521884,catalina_lotero_a_futuristic_vision_for_latin_america_rooted_in_ancient_design,https://talkstar-photos.s3.amazonaws.com/uploads/1cc3c2f8-22f9-41b4-991a-ad86c2adccb2/CatalinaLotero_2023S-stageshot.jpg
521884,catalina_lotero_a_futuristic_vision_for_latin_america_rooted_in_ancient_design,https://talkstar-photos.s3.amazonaws.com/uploads/ba19aa95-ad66-4c87-ae20-272b794d411c/CatalinaLotero_2023S-1350x675.jpg
520637,sarah_edmondson_how_to_spot_a_cult,https://talkstar-photos.s3.amazonaws.com/uploads/61ac8ef2-c9fb-4a69-82dc-92590703639b/SarahEdmondson_2023X-embed.jpg
520637,sarah_edmondson_how_to_spot_a_cult,https://talkstar-photos.s3.amazonaws.com/uploads/4185b8f7-fcf2-496b-90d2-17c98fd3ae70/SarahEdmondson_2023X-stageshot.jpg
520637,sarah_edmondson_how_to_spot_a_cult,https://talkstar-photos.s3.amazonaws.com/uploads/5431552c-7868-43e8-8fd9-1c6588c6100b/SarahEdmondson_2023X-1350x675.jpg
524527,henry_ou_what_is_earwax_and_should_you_get_rid_of_it,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_127527/9a5e8029-7ce0-4f35-89d7-4380977a2d31/earwaxtextless.jpg
522495,anthony_tan_and_amane_dannouni_want_to_succeed_in_business_find_a_problem_to_solve,https://talkstar-photos.s3.amazonaws.com/uploads/d387b2ad-8003-40e7-a0c5-f3bcefbfe814/AnthonyTanandAmaneDannouni_2024S-embed.jpg
522495,anthony_tan_and_amane_dannouni_want_to_succeed_in_business_find_a_problem_to_solve,https://talkstar-photos.s3.amazonaws.com/uploads/0cc9087f-cbfb-4797-9e37-de2c01008d12/AnthonyTanandAmaneDannouni_2024S-stageshot.jpg
522495,anthony_tan_and_amane_dannouni_want_to_succeed_in_business_find_a_problem_to_solve,https://talkstar-photos.s3.amazonaws.com/uploads/e85ededd-a03a-4dfd-907a-4e0a3eba0841/AnthonyTanandAmaneDannouni_2024S-1350x675.jpg
525168,maria_sophocles_what_happens_to_sex_in_midlife_a_look_at_the_bedroom_gap,https://talkstar-photos.s3.amazonaws.com/uploads/dcf703bb-87a4-4c04-ae5e-b41d451dfacf/MariaESophocles_2023W-embed.jpg
525168,maria_sophocles_what_happens_to_sex_in_midlife_a_look_at_the_bedroom_gap,https://talkstar-photos.s3.amazonaws.com/uploads/400e683c-49a0-4bda-a84a-fa7068625768/MariaESophocles_2023W-stageshot.jpg
525168,maria_sophocles_what_happens_to_sex_in_midlife_a_look_at_the_bedroom_gap,https://talkstar-photos.s3.amazonaws.com/uploads/56262cb6-a670-4d94-9266-44c6387bd17b/MariaESophocles_2023W-1350x675.jpg
522925,jordan_klepper_a_comedian_s_take_on_how_to_save_democracy,https://talkstar-photos.s3.amazonaws.com/uploads/fecbba12-fe77-446b-81e0-9b3e542dfef6/JordanKlepper_2023S-embed.jpg
522925,jordan_klepper_a_comedian_s_take_on_how_to_save_democracy,https://talkstar-photos.s3.amazonaws.com/uploads/9eb58078-e102-4de4-bfcb-4b336641fe39/JordanKlepper_2023S-stageshot.jpg
522925,jordan_klepper_a_comedian_s_take_on_how_to_save_democracy,https://talkstar-photos.s3.amazonaws.com/uploads/95568d52-16a6-489c-aa0f-c446f004f047/JordanKlepper_2023S-1350x675.jpg
523866,xiaojun_tom_wang_the_human_cost_of_coal_mining_in_china,https://talkstar-photos.s3.amazonaws.com/uploads/e9d2325f-291a-4164-902a-b1f48392ec4d/XiaojunWang_2023T-embed.jpg
523866,xiaojun_tom_wang_the_human_cost_of_coal_mining_in_china,https://talkstar-photos.s3.amazonaws.com/uploads/71269915-f4b3-44e2-a981-c49cf0f89e3c/XiaojunWang_2023T-stageshot.jpg
523866,xiaojun_tom_wang_the_human_cost_of_coal_mining_in_china,https://talkstar-photos.s3.amazonaws.com/uploads/8f9db1c0-42e5-4c47-8665-04569a2ddcb6/XiaojunWang_2023T-1350x675.jpg
521786,shannon_odell_what_earth_in_2050_could_look_like,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_126508/77f88aac-9877-440a-8225-59e2c826dfa2/donothingtextless.jpg
524081,philipp_carlsson_szlezak_how_to_live_with_economic_doomsaying,https://talkstar-photos.s3.amazonaws.com/uploads/a16efd74-2ef7-4fbd-99b0-f31e5bcebdb3/PhilippCarlsson-Szlezak_2023S-embed.jpg
524081,philipp_carlsson_szlezak_how_to_live_with_economic_doomsaying,https://talkstar-photos.s3.amazonaws.com/uploads/db4b7f4e-b1b6-4b9a-8b14-05161a668c8e/PhilippCarlsson-Szlezak_2023S-stageshot.jpg
524081,philipp_carlsson_szlezak_how_to_live_with_economic_doomsaying,https://talkstar-photos.s3.amazonaws.com/uploads/9ca5568b-9eaa-42f9-b699-b5ec1fcf56a6/PhilippCarlsson-Szlezak_2023S-1350x675.jpg
522398,jim_snabe_your_invitation_to_help_build_a_sustainable_future,https://talkstar-photos.s3.amazonaws.com/uploads/9b859e3d-48ab-4f73-bf71-d22386abc8d4/JimSnabe_2023T-embed.jpg
522398,jim_snabe_your_invitation_to_help_build_a_sustainable_future,https://talkstar-photos.s3.amazonaws.com/uploads/9b31569c-36a1-470a-a00c-319c858ccedf/JimSnabe_2023T-stageshot.jpg
522398,jim_snabe_your_invitation_to_help_build_a_sustainable_future,https://talkstar-photos.s3.amazonaws.com/uploads/b783599e-d956-4b32-b61f-e99d55557fad/JimSnabe_2023T-1350x675.jpg
524079,rebecca_mcmackin_let_your_garden_grow_wild,https://talkstar-photos.s3.amazonaws.com/uploads/3494a40c-3fee-424d-ab91-9b1e523547ae/RebeccaMcMackin_2023W-embed.jpg
524079,rebecca_mcmackin_let_your_garden_grow_wild,https://talkstar-photos.s3.amazonaws.com/uploads/cb54b6c3-109f-4fb2-b3e8-a81a3dc5de9c/RebeccaMcMackin_2023W-stageshot.jpg
524079,rebecca_mcmackin_let_your_garden_grow_wild,https://talkstar-photos.s3.amazonaws.com/uploads/e9c0a13a-e26d-4ddb-bb34-60015f828495/RebeccaMcMackin_2023W-1350x675.jpg
522433,iseult_gillespie_the_greek_myth_of_demeter_s_revenge,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_126809/83dfb64b-9c47-4e07-bb21-bd2305b73c8e/Erysichthontextless.jpg
523863,ken_goldberg_why_don_t_we_have_better_robots_yet,https://talkstar-photos.s3.amazonaws.com/uploads/38183251-f3b1-409a-940e-e4db5e8c68c4/KenGoldberg_2023X-embed.jpg
523863,ken_goldberg_why_don_t_we_have_better_robots_yet,https://talkstar-photos.s3.amazonaws.com/uploads/6c397e20-346b-4a83-9f9f-d85de6025f5a/KenGoldberg_2023X-stageshot.jpg
523863,ken_goldberg_why_don_t_we_have_better_robots_yet,https://talkstar-photos.s3.amazonaws.com/uploads/df38e192-f153-4daa-ad53-73e39c6d910b/KenGoldberg_2023X-1350x675.jpg
522927,amber_cabral_3_steps_to_better_connect_with_your_fellow_humans,https://talkstar-photos.s3.amazonaws.com/uploads/99d08104-94c2-4d8d-859a-c93eb5676880/AmberCabral_2024S-embed.jpg
522927,amber_cabral_3_steps_to_better_connect_with_your_fellow_humans,https://talkstar-photos.s3.amazonaws.com/uploads/e70ca55a-1a32-4a67-93b7-718cbea525b6/AmberCabral_2024S-stageshot.jpg
522927,amber_cabral_3_steps_to_better_connect_with_your_fellow_humans,https://talkstar-photos.s3.amazonaws.com/uploads/9c818bc0-38bc-4be2-bcdb-9568afc840ee/AmberCabral_2024S-1350x675.jpg
521539,daniella_ballou_aares_how_business_leaders_can_renew_democracy,https://talkstar-photos.s3.amazonaws.com/uploads/e06a1c5b-9598-4456-9923-05d6cb989603/DaniellaBallou-Aares_2023S-embed.jpg
521539,daniella_ballou_aares_how_business_leaders_can_renew_democracy,https://talkstar-photos.s3.amazonaws.com/uploads/7bdafa81-4df4-4531-bbfa-328e932c7e73/DaniellaBallou-Aares_2023S-stageshot.jpg
521539,daniella_ballou_aares_how_business_leaders_can_renew_democracy,https://talkstar-photos.s3.amazonaws.com/uploads/ec2f05dd-1a4a-4a30-903c-a44976e76285/DaniellaBallou-Aares_2023S-1350x675.jpg
523993,veronica_kalas_the_underground_cities_of_the_byzantine_empire,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_127366/6341b18f-5852-42a9-8108-905c3027cfc2/Cappadociatextless.jpg
521886,diarra_bousso_how_to_choose_clothes_for_longevity_not_the_landfill,https://talkstar-photos.s3.amazonaws.com/uploads/4616f280-7135-4453-b6d6-8ca66c37b228/DiarraBousso_2023S-embed.jpg
521886,diarra_bousso_how_to_choose_clothes_for_longevity_not_the_landfill,https://talkstar-photos.s3.amazonaws.com/uploads/8d063368-8849-4c13-96fe-63bbaee5acd4/DiarraBousso_2023S-stageshot.jpg
521886,diarra_bousso_how_to_choose_clothes_for_longevity_not_the_landfill,https://talkstar-photos.s3.amazonaws.com/uploads/693cea7a-be7a-4e0d-9185-69532ce9c91c/DiarraBousso_2023S-1350x675.jpg
522612,madison_mohns_ai_and_the_paradox_of_self_replacing_workers,https://talkstar-photos.s3.amazonaws.com/uploads/d5f40fdf-1911-49ce-9570-35fd06f5e8be/MadisonMohns_2023X-embed.jpg
522612,madison_mohns_ai_and_the_paradox_of_self_replacing_workers,https://talkstar-photos.s3.amazonaws.com/uploads/77a772ab-6599-4a1f-b3bd-4c35510b4006/MadisonMohns_2023X-stageshot.jpg
522612,madison_mohns_ai_and_the_paradox_of_self_replacing_workers,https://talkstar-photos.s3.amazonaws.com/uploads/1b41dc73-2f85-4143-a37d-89100470cd13/MadisonMohns_2023X-1350x675.jpg
521813,judy_grisel_what_causes_addiction_and_why_is_it_so_hard_to_treat,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_126509/ff55a0e9-023d-419e-a736-1cf68d09f5ec/addiction_textless300.jpg
503495,mike_posner_5_lessons_on_happiness_from_pop_fame_to_poisonous_snakes,https://talkstar-photos.s3.amazonaws.com/uploads/42e81577-2985-4621-9958-12ea718a6a8f/MikePosner_2023T-embed.jpg
503495,mike_posner_5_lessons_on_happiness_from_pop_fame_to_poisonous_snakes,https://talkstar-photos.s3.amazonaws.com/uploads/12744ab0-2267-442f-a0f2-0fc273aea13a/MikePosner_2023T-stageshot.jpg
503495,mike_posner_5_lessons_on_happiness_from_pop_fame_to_poisonous_snakes,https://talkstar-photos.s3.amazonaws.com/uploads/c7a141fe-e189-41f7-9578-cba2f7e2b665/MikePosner_2023T-1350x675.jpg
522342,chantale_zuzi_leader_dear_fellow_refugees_here_s_how_i_found_resilience,https://talkstar-photos.s3.amazonaws.com/uploads/2a6236a9-cd69-4ebb-9fd7-8bfcd509230b/ChantaleZuziLeader_2023W-embed.jpg
522342,chantale_zuzi_leader_dear_fellow_refugees_here_s_how_i_found_resilience,https://talkstar-photos.s3.amazonaws.com/uploads/000ef30a-87a6-4abc-b42a-1c3e7e6ae651/ChantaleZuziLeader_2023W-stageshot.jpg
522342,chantale_zuzi_leader_dear_fellow_refugees_here_s_how_i_found_resilience,https://talkstar-photos.s3.amazonaws.com/uploads/8bb6ed4f-f66c-45cf-a1cb-1e5c2c7260d1/ChantaleZuziLeader_2023W-1350x675.jpg
519688,abbas_ardehali_the_miracle_of_organ_donation_and_a_breakthrough_for_the_future,https://talkstar-photos.s3.amazonaws.com/uploads/c7888127-1392-4eaa-9993-68752231c0fd/Abbas_Ardehali_2023S-embed.jpg
519688,abbas_ardehali_the_miracle_of_organ_donation_and_a_breakthrough_for_the_future,https://talkstar-photos.s3.amazonaws.com/uploads/5cb18e34-d0ea-4198-a217-27298724498c/Abbas_Ardehali_2023S-stageshot.jpg
519688,abbas_ardehali_the_miracle_of_organ_donation_and_a_breakthrough_for_the_future,https://talkstar-photos.s3.amazonaws.com/uploads/067d0dbf-de30-4950-ae56-1186253101af/Abbas_Ardehali_2023S-1350x675.jpg
521009,franziska_naether_why_was_the_rosetta_stone_so_important,https://talkstar-assets.s3.amazonaws.com/production/talks/talk_126098/6b8a0f22-c13b-40fa-8ea9-71b6bb641ee3/rosettatextless.jpg
522332,tombo_banda_meet_mini_grids_the_clean_energy_solution_bringing_power_to_millions,https://talkstar-photos.s3.amazonaws.com/uploads/d1f5a6ca-d314-408a-80ed-8927bb8615ee/TomboBanda_2023T-embed.jpg
522332,tombo_banda_meet_mini_grids_the_clean_energy_solution_bringing_power_to_millions,https://talkstar-photos.s3.amazonaws.com/uploads/60770529-5998-4178-a65d-0856486f6fc8/TomboBanda_2023T-stageshot.jpg
522332,tombo_banda_meet_mini_grids_the_clean_energy_solution_bringing_power_to_millions,https://talkstar-photos.s3.amazonaws.com/uploads/b65f6ff9-de1a-4d52-9148-086555bf5fa3/TomboBanda_2023T-1350x675.jpg
